,CLOSE
2008-11-04,15100.0
2008-11-05,15100.0
2008-11-06,14600.0
2008-11-07,15700.0
2008-11-10,15550.0
2008-11-11,15700.0
2008-11-12,15700.0
2008-11-13,15700.0
2008-11-14,15800.0
2008-11-17,15800.0
2008-11-18,15800.0
2008-11-19,15550.0
2008-11-20,15250.0
2008-11-21,15200.0
2008-11-24,13900.0
2008-11-25,13800.0
2008-11-26,13700.0
2008-11-27,13700.0
2008-11-28,13500.0
2008-12-01,13000.0
2008-12-02,12200.0
2008-12-03,11900.0
2008-12-04,11900.0
2008-12-05,11400.0
2008-12-08,11000.0
2008-12-09,10400.0
2008-12-10,10650.0
2008-12-11,10650.0
2008-12-12,10800.0
2008-12-15,10800.0
2008-12-16,11000.0
2008-12-17,11050.0
2008-12-18,10300.0
2008-12-19,11400.0
2008-12-22,11600.0
2008-12-23,11200.0
2008-12-24,11200.0
2008-12-25,11300.0
2008-12-26,11400.0
2008-12-29,11550.0
2008-12-30,11600.0
2008-12-31,12100.0
2009-01-05,11900.0
2009-01-06,14500.0
2009-01-07,14400.0
2009-01-08,14100.0
2009-01-09,14100.0
2009-01-12,14300.0
2009-01-13,14300.0
2009-01-14,13800.0
2009-01-15,14000.0
2009-01-16,14100.0
2009-01-19,14000.0
2009-01-20,14150.0
2009-01-21,14100.0
2009-01-22,14050.0
2009-01-23,14050.0
2009-02-02,14000.0
2009-02-03,13900.0
2009-02-04,14300.0
2009-02-05,14100.0
2009-02-06,14300.0
2009-02-09,14350.0
2009-02-10,14150.0
2009-02-11,14200.0
2009-02-12,14200.0
2009-02-13,14150.0
2009-02-16,14200.0
2009-02-17,14200.0
2009-02-18,14200.0
2009-02-19,13900.0
2009-02-20,13900.0
2009-02-23,14100.0
2009-02-24,13900.0
2009-02-25,14100.0
2009-02-26,14100.0
2009-02-27,14100.0
2009-03-02,14100.0
2009-03-03,14100.0
2009-03-04,14300.0
2009-03-05,14400.0
2009-03-06,14400.0
2009-03-09,14400.0
2009-03-10,14400.0
2009-03-11,14400.0
2009-03-12,14300.0
2009-03-13,14600.0
2009-03-16,13950.0
2009-03-17,14000.0
2009-03-18,14050.0
2009-03-19,14000.0
2009-03-20,14200.0
2009-03-23,14500.0
2009-03-24,14750.0
2009-03-25,14400.0
2009-03-26,14600.0
2009-03-27,14600.0
2009-03-30,14350.0
2009-03-31,14550.0
2009-04-01,14550.0
2009-04-02,14550.0
2009-04-03,14500.0
2009-04-07,14600.0
2009-04-08,14650.0
2009-04-09,14850.0
2009-04-10,15000.0
2009-04-13,14900.0
2009-04-14,15000.0
2009-04-15,15050.0
2009-04-16,15250.0
2009-04-17,15200.0
2009-04-20,15200.0
2009-04-21,15300.0
2009-04-22,14800.0
2009-04-23,14750.0
2009-04-24,14700.0
2009-04-27,14700.0
2009-04-28,14500.0
2009-04-29,14400.0
2009-04-30,14800.0
2009-05-04,15300.0
2009-05-05,14900.0
2009-05-06,15000.0
2009-05-07,15150.0
2009-05-08,15350.0
2009-05-11,15000.0
2009-05-12,14900.0
2009-05-13,14900.0
2009-05-14,14950.0
2009-05-15,15200.0
2009-05-18,14500.0
2009-05-19,14600.0
2009-05-20,14750.0
2009-05-21,14900.0
2009-05-22,15100.0
2009-05-25,15100.0
2009-05-26,15100.0
2009-05-27,14900.0
2009-06-01,15050.0
2009-06-02,15350.0
2009-06-03,15000.0
2009-06-04,14800.0
2009-06-05,15500.0
2009-06-08,15550.0
2009-06-09,15200.0
2009-06-10,15550.0
2009-06-11,15250.0
2009-06-12,15100.0
2009-06-15,14850.0
2009-06-16,15050.0
2009-06-17,14800.0
2009-06-18,15000.0
2009-06-19,15000.0
2009-06-22,14800.0
2009-06-23,14650.0
2009-06-24,14550.0
2009-06-25,14800.0
2009-06-26,15150.0
2009-06-29,15200.0
2009-06-30,15150.0
2009-07-01,14950.0
2009-07-02,15300.0
2009-07-03,14900.0
2009-07-06,14900.0
2009-07-07,14900.0
2009-07-08,14850.0
2009-07-09,15000.0
2009-07-10,15050.0
2009-07-13,15000.0
2009-07-14,15050.0
2009-07-15,15050.0
2009-07-16,15200.0
2009-07-17,15350.0
2009-07-20,16000.0
2009-07-21,15950.0
2009-07-22,16000.0
2009-07-23,16100.0
2009-07-24,16100.0
2009-07-27,16150.0
2009-07-28,16100.0
2009-07-29,16400.0
2009-07-30,16520.0
2009-07-31,17000.0
2009-08-03,17500.0
2009-08-04,18000.0
2009-08-05,17500.0
2009-08-06,17500.0
2009-08-07,17150.0
2009-08-10,17300.0
2009-08-11,17550.0
2009-08-12,17650.0
2009-08-13,17750.0
2009-08-14,17800.0
2009-08-17,17050.0
2009-08-18,17100.0
2009-08-19,17250.0
2009-08-20,17150.0
2009-08-21,16950.0
2009-08-24,17500.0
2009-08-25,17400.0
2009-08-26,17550.0
2009-08-27,17300.0
2009-08-28,17500.0
2009-08-31,17050.0
2009-09-01,16450.0
2009-09-02,16850.0
2009-09-03,16850.0
2009-09-04,17050.0
2009-09-07,17200.0
2009-09-08,17200.0
2009-09-09,17350.0
2009-09-10,17550.0
2009-09-11,17400.0
2009-09-14,17100.0
2009-09-15,17000.0
2009-09-16,17050.0
2009-09-17,17000.0
2009-09-18,17000.0
2009-09-21,17000.0
2009-09-22,16600.0
2009-09-23,16500.0
2009-09-24,16400.0
2009-09-25,16300.0
2009-09-28,16350.0
2009-09-29,16150.0
2009-09-30,16600.0
2009-10-09,17400.0
2009-10-12,17500.0
2009-10-13,17750.0
2009-10-14,17850.0
2009-10-15,17900.0
2009-10-16,18000.0
2009-10-19,18050.0
2009-10-20,18350.0
2009-10-21,18300.0
2009-10-22,18400.0
2009-10-23,18350.0
2009-10-26,18400.0
2009-10-27,18250.0
2009-10-28,18400.0
2009-10-29,18350.0
2009-10-30,18450.0
2009-11-02,18400.0
2009-11-03,18300.0
2009-11-04,18300.0
2009-11-05,18100.0
2009-11-06,18100.0
2009-11-09,18150.0
2009-11-10,18300.0
2009-11-11,18300.0
2009-11-12,18500.0
2009-11-13,18800.0
2009-11-16,19100.0
2009-11-17,19350.0
2009-11-18,19800.0
2009-11-19,19900.0
2009-11-20,19800.0
2009-11-23,20750.0
2009-11-24,20800.0
2009-11-25,20950.0
2009-11-26,21500.0
2009-11-27,21400.0
2009-11-30,21350.0
2009-12-01,21300.0
2009-12-02,21200.0
2009-12-03,21300.0
2009-12-04,21500.0
2009-12-07,21500.0
2009-12-08,21500.0
2009-12-09,21500.0
2009-12-10,21300.0
2009-12-11,21300.0
2009-12-14,21300.0
2009-12-15,21500.0
2009-12-16,21600.0
2009-12-17,21800.0
2009-12-18,22600.0
2009-12-21,22700.0
2009-12-22,22700.0
2009-12-23,22450.0
2009-12-24,22800.0
2009-12-25,23000.0
2009-12-28,22900.0
2009-12-29,22900.0
2009-12-30,22900.0
2009-12-31,23250.0
2010-01-04,23800.0
2010-01-05,23800.0
2010-01-06,23500.0
2010-01-07,24600.0
2010-01-08,24400.0
2010-01-11,24600.0
2010-01-12,25200.0
2010-01-13,25000.0
2010-01-14,25200.0
2010-01-15,25000.0
2010-01-18,24700.0
2010-01-19,24900.0
2010-01-20,25400.0
2010-01-21,25000.0
2010-01-22,24800.0
2010-01-25,24100.0
2010-01-26,24000.0
2010-01-27,23550.0
2010-01-28,23200.0
2010-01-29,23200.0
2010-02-01,23000.0
2010-02-02,23400.0
2010-02-03,23100.0
2010-02-04,23100.0
2010-02-05,22350.0
2010-02-08,22250.0
2010-02-09,22200.0
2010-02-10,22200.0
2010-02-11,22200.0
2010-02-12,22200.0
2010-02-22,24600.0
2010-02-23,24500.0
2010-02-24,24500.0
2010-02-25,24800.0
2010-02-26,24700.0
2010-03-01,24700.0
2010-03-02,24500.0
2010-03-03,24000.0
2010-03-04,24100.0
2010-03-05,23800.0
2010-03-08,24000.0
2010-03-09,24100.0
2010-03-10,24100.0
2010-03-11,24100.0
2010-03-12,24000.0
2010-03-15,23800.0
2010-03-16,23600.0
2010-03-17,24050.0
2010-03-18,24200.0
2010-03-19,24200.0
2010-03-22,24200.0
2010-03-23,24100.0
2010-03-24,24150.0
2010-03-25,24450.0
2010-03-26,25050.0
2010-03-29,25350.0
2010-03-30,25350.0
2010-03-31,25350.0
2010-04-01,25050.0
2010-04-02,25100.0
2010-04-06,25800.0
2010-04-07,25800.0
2010-04-08,25900.0
2010-04-09,25600.0
2010-04-12,25800.0
2010-04-13,25800.0
2010-04-14,26000.0
2010-04-15,26000.0
2010-04-16,25900.0
2010-04-19,25650.0
2010-04-20,25650.0
2010-04-21,25800.0
2010-04-22,25450.0
2010-04-23,25450.0
2010-04-26,25500.0
2010-04-27,25450.0
2010-04-28,24650.0
2010-04-29,24700.0
2010-04-30,24700.0
2010-05-04,24750.0
2010-05-05,24100.0
2010-05-06,24200.0
2010-05-07,23600.0
2010-05-10,23750.0
2010-05-11,23750.0
2010-05-12,23500.0
2010-05-13,23500.0
2010-05-14,23500.0
2010-05-17,23350.0
2010-05-18,23350.0
2010-05-19,23350.0
2010-05-20,23350.0
2010-05-21,23300.0
2010-05-24,23300.0
2010-05-25,23300.0
2010-05-26,23400.0
2010-05-27,23400.0
2010-05-28,23500.0
2010-05-31,23850.0
2010-06-01,24100.0
2010-06-02,24100.0
2010-06-03,24200.0
2010-06-04,24200.0
2010-06-07,23450.0
2010-06-08,23450.0
2010-06-09,23450.0
2010-06-10,23500.0
2010-06-11,23900.0
2010-06-17,24100.0
2010-06-18,24100.0
2010-06-21,24150.0
2010-06-22,23900.0
2010-06-23,23850.0
2010-06-24,23900.0
2010-06-25,24000.0
2010-06-28,24050.0
2010-06-29,23900.0
2010-06-30,23700.0
2010-07-01,23750.0
2010-07-02,23700.0
2010-07-05,23800.0
2010-07-06,23700.0
2010-07-07,23800.0
2010-07-08,23750.0
2010-07-09,23700.0
2010-07-12,23700.0
2010-07-13,23600.0
2010-07-14,23450.0
2010-07-15,23450.0
2010-07-16,23450.0
2010-07-19,23450.0
2010-07-20,23550.0
2010-07-21,23700.0
2010-07-22,23650.0
2010-07-23,23750.0
2010-07-26,23800.0
2010-07-27,23800.0
2010-07-28,23950.0
2010-07-29,24100.0
2010-07-30,24000.0
2010-08-02,24000.0
2010-08-03,24450.0
2010-08-04,24550.0
2010-08-05,24750.0
2010-08-06,24700.0
2010-08-09,24800.0
2010-08-10,24750.0
2010-08-11,24800.0
2010-08-12,24750.0
2010-08-13,24750.0
2010-08-16,24750.0
2010-08-17,24700.0
2010-08-18,24800.0
2010-08-19,24950.0
2010-08-20,24900.0
2010-08-23,24950.0
2010-08-24,24800.0
2010-08-25,24850.0
2010-08-26,24950.0
2010-08-27,24950.0
2010-08-30,25300.0
2010-08-31,25300.0
2010-09-01,25300.0
2010-09-02,25800.0
2010-09-03,25900.0
2010-09-06,26100.0
2010-09-07,26300.0
2010-09-08,26300.0
2010-09-09,26200.0
2010-09-10,26200.0
2010-09-13,26200.0
2010-09-14,26100.0
2010-09-15,26000.0
2010-09-16,25900.0
2010-09-17,25900.0
2010-09-20,26250.0
2010-09-21,26250.0
2010-09-27,26750.0
2010-09-28,26700.0
2010-09-29,26650.0
2010-09-30,26800.0
2010-10-08,27500.0
2010-10-11,28800.0
2010-10-12,29500.0
2010-10-13,30050.0
2010-10-14,30500.0
2010-10-15,30600.0
2010-10-18,30650.0
2010-10-19,31750.0
2010-10-20,30650.0
2010-10-21,30800.0
2010-10-22,30500.0
2010-10-25,30750.0
2010-10-26,31000.0
2010-10-27,30900.0
2010-10-28,30900.0
2010-10-29,30600.0
2010-11-01,30800.0
2010-11-02,30600.0
2010-11-03,31100.0
2010-11-04,31100.0
2010-11-05,33250.0
2010-11-08,34000.0
2010-11-09,33500.0
2010-11-10,34900.0
2010-11-11,34750.0
2010-11-12,33900.0
2010-11-15,33400.0
2010-11-16,33750.0
2010-11-17,31800.0
2010-11-18,32000.0
2010-11-19,33000.0
2010-11-22,33350.0
2010-11-23,32000.0
2010-11-24,32050.0
2010-11-25,31750.0
2010-11-26,30650.0
2010-11-29,30500.0
2010-11-30,30800.0
2010-12-01,30800.0
2010-12-02,31800.0
2010-12-03,32250.0
2010-12-06,32600.0
2010-12-07,32350.0
2010-12-08,32900.0
2010-12-09,33250.0
2010-12-10,33100.0
2010-12-13,33800.0
2010-12-14,34850.0
2010-12-15,34750.0
2010-12-16,34750.0
2010-12-17,34800.0
2010-12-20,36000.0
2010-12-21,35900.0
2010-12-22,36000.0
2010-12-23,35750.0
2010-12-24,35650.0
2010-12-27,35650.0
2010-12-28,35900.0
2010-12-29,35500.0
2010-12-30,35500.0
2010-12-31,36000.0
2011-01-04,36500.0
2011-01-05,36700.0
2011-01-06,36700.0
2011-01-07,37800.0
2011-01-10,37250.0
2011-01-11,37500.0
2011-01-12,37800.0
2011-01-13,38000.0
2011-01-14,37800.0
2011-01-17,38550.0
2011-01-18,38400.0
2011-01-19,38400.0
2011-01-20,38400.0
2011-01-21,40150.0
2011-01-24,41000.0
2011-01-25,40250.0
2011-01-26,40250.0
2011-01-27,40250.0
2011-01-28,40250.0
2011-01-31,40250.0
2011-02-01,40250.0
2011-02-09,40250.0
2011-02-10,42800.0
2011-02-11,42350.0
2011-02-14,42650.0
2011-02-15,42400.0
2011-02-16,41850.0
2011-02-17,41850.0
2011-02-18,41700.0
2011-02-21,41100.0
2011-02-22,41350.0
2011-02-23,40250.0
2011-02-24,40200.0
2011-02-25,39200.0
2011-02-28,39750.0
2011-03-01,40100.0
2011-03-02,39400.0
2011-03-03,40200.0
2011-03-04,39400.0
2011-03-07,39400.0
2011-03-08,39400.0
2011-03-09,39400.0
2011-03-10,39400.0
2011-03-11,39400.0
2011-03-14,35800.0
2011-03-15,34500.0
2011-03-16,34500.0
2011-03-17,34600.0
2011-03-18,36300.0
2011-03-21,36500.0
2011-03-22,36700.0
2011-03-23,37600.0
2011-03-24,37600.0
2011-03-25,37600.0
2011-03-28,37600.0
2011-03-29,37600.0
2011-03-30,37600.0
2011-03-31,37600.0
2011-04-01,37600.0
2011-04-06,37600.0
2011-04-07,37600.0
2011-04-08,37600.0
2011-04-11,39300.0
2011-04-12,39300.0
2011-04-13,39100.0
2011-04-14,39000.0
2011-04-15,38900.0
2011-04-18,38800.0
2011-04-19,38800.0
2011-04-20,38800.0
2011-04-21,38900.0
2011-04-22,38900.0
2011-04-25,38600.0
2011-04-26,38000.0
2011-04-27,38000.0
2011-04-28,37600.0
2011-04-29,37000.0
2011-05-03,36700.0
2011-05-04,36400.0
2011-05-05,35900.0
2011-05-06,35900.0
2011-05-09,35300.0
2011-05-10,35300.0
2011-05-11,35500.0
2011-05-12,35000.0
2011-05-13,35000.0
2011-05-16,34900.0
2011-05-17,34900.0
2011-05-18,34900.0
2011-05-19,35100.0
2011-05-20,35000.0
2011-05-23,34900.0
2011-05-24,34900.0
2011-05-25,35000.0
2011-05-26,35400.0
2011-05-27,35400.0
2011-05-30,35500.0
2011-05-31,35500.0
2011-06-01,35800.0
2011-06-02,35600.0
2011-06-03,35800.0
2011-06-07,36000.0
2011-06-08,36000.0
2011-06-09,36100.0
2011-06-10,36100.0
2011-06-13,36000.0
2011-06-14,36000.0
2011-06-15,36000.0
2011-06-16,36200.0
2011-06-17,36100.0
2011-06-20,36000.0
2011-06-21,37500.0
2011-06-22,35500.0
2011-06-23,34800.0
2011-06-24,34650.0
2011-06-27,34400.0
2011-06-28,34000.0
2011-06-29,33800.0
2011-06-30,34000.0
2011-07-01,33900.0
2011-07-04,34000.0
2011-07-05,34000.0
2011-07-06,34300.0
2011-07-07,34300.0
2011-07-08,34700.0
2011-07-11,34500.0
2011-07-12,34000.0
2011-07-13,34300.0
2011-07-14,36150.0
2011-07-15,34500.0
2011-07-18,34600.0
2011-07-19,34300.0
2011-07-20,35000.0
2011-07-21,34800.0
2011-07-22,34600.0
2011-07-25,34800.0
2011-07-26,34800.0
2011-07-27,35000.0
2011-07-28,34800.0
2011-07-29,34800.0
2011-08-01,34800.0
2011-08-02,34800.0
2011-08-03,34800.0
2011-08-04,34800.0
2011-08-05,34500.0
2011-08-08,34100.0
2011-08-09,33000.0
2011-08-10,33500.0
2011-08-11,33600.0
2011-08-12,33600.0
2011-08-15,34000.0
2011-08-16,34000.0
2011-08-17,33900.0
2011-08-18,33700.0
2011-08-19,33600.0
2011-08-22,33700.0
2011-08-23,33400.0
2011-08-24,33400.0
2011-08-25,33300.0
2011-08-26,33300.0
2011-08-29,33300.0
2011-08-30,33700.0
2011-08-31,33700.0
2011-09-01,33700.0
2011-09-02,33600.0
2011-09-05,33500.0
2011-09-06,33200.0
2011-09-07,33200.0
2011-09-08,33500.0
2011-09-09,33700.0
2011-09-13,33500.0
2011-09-14,33500.0
2011-09-15,33450.0
2011-09-16,33500.0
2011-09-19,33200.0
2011-09-20,32800.0
2011-09-21,32500.0
2011-09-22,32000.0
2011-09-23,31000.0
2011-09-26,30500.0
2011-09-27,30300.0
2011-09-28,30000.0
2011-09-29,29000.0
2011-09-30,29200.0
2011-10-10,30300.0
2011-10-11,30600.0
2011-10-12,29850.0
2011-10-13,30200.0
2011-10-14,30000.0
2011-10-17,30200.0
2011-10-18,29650.0
2011-10-19,29200.0
2011-10-20,28200.0
2011-10-21,27500.0
2011-10-24,27500.0
2011-10-25,28200.0
2011-10-26,27900.0
2011-10-27,28500.0
2011-10-28,29000.0
2011-10-31,28400.0
2011-11-01,28400.0
2011-11-02,27800.0
2011-11-03,27800.0
2011-11-04,28500.0
2011-11-07,28000.0
2011-11-08,27900.0
2011-11-09,27900.0
2011-11-10,26500.0
2011-11-11,26200.0
2011-11-14,27050.0
2011-11-15,27000.0
2011-11-16,27150.0
2011-11-17,26900.0
2011-11-18,26800.0
2011-11-21,26500.0
2011-11-22,26500.0
2011-11-23,26750.0
2011-11-24,26300.0
2011-11-25,26400.0
2011-11-28,26300.0
2011-11-29,26300.0
2011-11-30,26400.0
2011-12-01,27350.0
2011-12-02,27000.0
2011-12-05,27300.0
2011-12-06,27000.0
2011-12-07,27200.0
2011-12-08,27500.0
2011-12-09,27300.0
2011-12-12,27300.0
2011-12-13,27100.0
2011-12-14,27200.0
2011-12-15,27000.0
2011-12-16,26900.0
2011-12-19,26900.0
2011-12-20,26800.0
2011-12-21,27000.0
2011-12-22,27000.0
2011-12-23,26900.0
2011-12-26,26900.0
2011-12-27,26800.0
2011-12-28,26800.0
2011-12-29,26800.0
2011-12-30,26800.0
2012-01-04,26800.0
2012-01-05,26450.0
2012-01-06,26400.0
2012-01-09,26400.0
2012-01-10,26450.0
2012-01-11,26450.0
2012-01-12,26500.0
2012-01-13,26400.0
2012-01-16,26500.0
2012-01-17,26800.0
2012-01-18,26800.0
2012-01-19,26800.0
2012-01-20,26800.0
2012-01-30,26800.0
2012-01-31,27900.0
2012-02-01,28000.0
2012-02-02,28000.0
2012-02-03,28000.0
2012-02-06,28350.0
2012-02-07,28600.0
2012-02-08,29000.0
2012-02-09,29300.0
2012-02-10,29300.0
2012-02-13,29300.0
2012-02-14,29300.0
2012-02-15,29300.0
2012-02-16,29200.0
2012-02-17,27800.0
2012-02-20,29300.0
2012-02-21,29000.0
2012-02-22,29500.0
2012-02-23,29500.0
2012-02-24,29500.0
2012-02-27,29500.0
2012-02-28,29300.0
2012-02-29,29500.0
2012-03-01,29600.0
2012-03-02,29700.0
2012-03-05,29600.0
2012-03-06,29400.0
2012-03-07,29100.0
2012-03-08,29100.0
2012-03-09,29200.0
2012-03-12,29200.0
2012-03-13,30300.0
2012-03-14,30400.0
2012-03-15,30300.0
2012-03-16,30200.0
2012-03-19,30200.0
2012-03-20,30150.0
2012-03-21,30250.0
2012-03-22,30200.0
2012-03-23,29800.0
2012-03-26,29700.0
2012-03-27,29800.0
2012-03-28,29150.0
2012-03-29,29600.0
2012-03-30,29100.0
2012-04-05,29700.0
2012-04-06,29700.0
2012-04-09,29700.0
2012-04-10,29600.0
2012-04-11,29600.0
2012-04-12,29600.0
2012-04-13,29200.0
2012-04-16,28800.0
2012-04-17,28800.0
2012-04-18,28800.0
2012-04-19,28800.0
2012-04-20,28800.0
2012-04-23,28800.0
2012-04-24,28600.0
2012-04-25,28500.0
2012-04-26,28600.0
2012-04-27,28600.0
2012-05-02,28600.0
2012-05-03,28500.0
2012-05-04,28400.0
2012-05-07,28400.0
2012-05-08,28400.0
2012-05-09,28000.0
2012-05-10,27700.0
2012-05-11,27600.0
2012-05-14,27000.0
2012-05-15,26300.0
2012-05-16,26000.0
2012-05-17,25400.0
2012-05-18,25300.0
2012-05-21,25200.0
2012-05-22,25300.0
2012-05-23,25200.0
2012-05-24,25000.0
2012-05-25,25000.0
2012-05-28,25000.0
2012-05-29,25000.0
2012-05-30,25000.0
2012-05-31,24800.0
2012-06-01,24900.0
2012-06-04,24200.0
2012-06-05,23950.0
2012-06-06,23900.0
2012-06-07,23800.0
2012-06-08,23800.0
2012-06-11,23600.0
2012-06-12,23500.0
2012-06-13,23500.0
2012-06-14,23450.0
2012-06-15,23450.0
2012-06-18,23700.0
2012-06-19,23600.0
2012-06-20,23650.0
2012-06-21,23550.0
2012-06-25,23450.0
2012-06-26,23450.0
2012-06-27,23300.0
2012-06-28,23450.0
2012-06-29,23300.0
2012-07-02,23600.0
2012-07-03,23850.0
2012-07-04,24400.0
2012-07-05,24200.0
2012-07-06,24450.0
2012-07-09,24200.0
2012-07-10,24600.0
2012-07-11,24350.0
2012-07-12,24300.0
2012-07-13,24300.0
2012-07-16,24650.0
2012-07-17,24650.0
2012-07-18,24150.0
2012-07-19,24050.0
2012-07-20,24100.0
2012-07-23,23850.0
2012-07-24,23200.0
2012-07-25,23000.0
2012-07-26,23000.0
2012-07-27,23000.0
2012-07-30,23150.0
2012-07-31,23000.0
2012-08-01,22950.0
2012-08-02,22950.0
2012-08-03,23000.0
2012-08-06,23000.0
2012-08-07,23000.0
2012-08-08,23000.0
2012-08-09,22900.0
2012-08-10,22950.0
2012-08-13,22800.0
2012-08-14,22550.0
2012-08-15,21900.0
2012-08-16,21850.0
2012-08-17,21950.0
2012-08-20,21800.0
2012-08-21,21700.0
2012-08-22,21750.0
2012-08-23,21800.0
2012-08-24,21700.0
2012-08-27,21750.0
2012-08-28,21950.0
2012-08-29,21900.0
2012-08-30,21650.0
2012-08-31,21350.0
2012-09-03,21500.0
2012-09-04,21500.0
2012-09-05,21450.0
2012-09-06,21550.0
2012-09-07,21400.0
2012-09-10,21850.0
2012-09-11,21900.0
2012-09-12,22300.0
2012-09-13,22450.0
2012-09-14,23000.0
2012-09-17,23500.0
2012-09-18,23550.0
2012-09-19,23550.0
2012-09-20,23600.0
2012-09-21,23550.0
2012-09-24,23400.0
2012-09-25,23200.0
2012-09-26,23450.0
2012-09-27,23450.0
2012-09-28,23600.0
2012-10-08,24250.0
2012-10-09,24550.0
2012-10-10,24600.0
2012-10-11,24650.0
2012-10-12,24460.0
2012-10-15,24550.0
2012-10-16,24550.0
2012-10-17,24600.0
2012-10-18,24500.0
2012-10-19,24300.0
2012-10-22,24000.0
2012-10-23,23950.0
2012-10-24,23650.0
2012-10-25,23800.0
2012-10-26,23800.0
2012-10-29,23700.0
2012-10-30,23600.0
2012-10-31,23550.0
2012-11-01,23850.0
2012-11-02,23800.0
2012-11-05,23600.0
2012-11-06,23350.0
2012-11-07,23300.0
2012-11-08,23000.0
2012-11-09,23350.0
2012-11-12,23200.0
2012-11-13,23300.0
2012-11-14,23350.0
2012-11-15,23350.0
2012-11-16,23350.0
2012-11-19,23350.0
2012-11-20,24150.0
2012-11-21,24100.0
2012-11-22,24200.0
2012-11-23,24200.0
2012-11-26,24200.0
2012-11-27,24000.0
2012-11-28,24000.0
2012-11-29,23700.0
2012-11-30,23550.0
2012-12-03,24000.0
2012-12-04,24000.0
2012-12-05,23900.0
2012-12-06,23900.0
2012-12-07,23800.0
2012-12-10,24400.0
2012-12-11,24500.0
2012-12-12,24100.0
2012-12-13,24100.0
2012-12-14,24200.0
2012-12-17,24100.0
2012-12-18,24600.0
2012-12-19,24350.0
2012-12-20,24200.0
2012-12-21,24200.0
2012-12-24,24200.0
2012-12-25,24300.0
2012-12-26,24300.0
2012-12-27,24500.0
2012-12-28,24500.0
2012-12-31,24500.0
2013-01-04,25000.0
2013-01-07,25300.0
2013-01-08,25200.0
2013-01-09,25500.0
2013-01-10,25500.0
2013-01-11,25850.0
2013-01-14,25300.0
2013-01-15,25300.0
2013-01-16,25300.0
2013-01-17,25400.0
2013-01-18,25250.0
2013-01-21,25250.0
2013-01-22,25300.0
2013-01-23,25300.0
2013-01-24,25200.0
2013-01-25,25200.0
2013-01-28,25200.0
2013-01-29,25200.0
2013-01-30,25500.0
2013-01-31,25600.0
2013-02-01,25600.0
2013-02-04,25700.0
2013-02-05,25800.0
2013-02-06,26000.0
2013-02-07,26000.0
2013-02-08,26000.0
2013-02-18,26000.0
2013-02-19,25700.0
2013-02-20,25700.0
2013-02-21,25200.0
2013-02-22,24800.0
2013-02-25,24500.0
2013-02-26,24300.0
2013-02-27,24300.0
2013-02-28,24300.0
2013-03-01,24100.0
2013-03-04,23800.0
2013-03-05,23900.0
2013-03-06,24000.0
2013-03-07,23800.0
2013-03-08,23900.0
2013-03-11,22000.0
2013-03-12,23600.0
2013-03-13,23400.0
2013-03-14,22800.0
2013-03-15,22500.0
2013-03-18,22300.0
2013-03-19,22300.0
2013-03-20,22600.0
2013-03-21,22700.0
2013-03-22,22400.0
2013-03-25,22400.0
2013-03-26,22500.0
2013-03-27,22500.0
2013-03-28,22200.0
2013-03-29,21700.0
2013-04-01,21600.0
2013-04-02,21300.0
2013-04-03,21100.0
2013-04-08,21000.0
2013-04-09,21300.0
2013-04-10,21500.0
2013-04-11,21500.0
2013-04-12,21200.0
2013-04-15,21200.0
2013-04-16,19800.0
2013-04-17,19500.0
2013-04-18,18500.0
2013-04-19,18800.0
2013-04-22,18900.0
2013-04-23,18700.0
2013-04-24,18600.0
2013-04-25,18900.0
2013-04-26,19300.0
2013-05-02,18800.0
2013-05-03,19200.0
2013-05-06,20000.0
2013-05-07,19700.0
2013-05-08,20000.0
2013-05-09,20200.0
2013-05-10,20200.0
2013-05-13,20400.0
2013-05-14,20200.0
2013-05-15,20000.0
2013-05-16,19700.0
2013-05-17,19900.0
2013-05-20,20300.0
2013-05-21,20400.0
2013-05-22,19750.0
2013-05-23,19700.0
2013-05-24,19400.0
2013-05-27,19100.0
2013-05-28,19100.0
2013-05-29,19200.0
2013-05-30,18700.0
2013-05-31,18900.0
2013-06-03,18700.0
2013-06-04,18600.0
2013-06-05,18900.0
2013-06-06,18600.0
2013-06-07,18100.0
2013-06-13,17700.0
2013-06-14,17700.0
2013-06-17,18000.0
2013-06-18,18000.0
2013-06-19,18000.0
2013-06-20,17900.0
2013-06-21,17200.0
2013-06-24,17200.0
2013-06-25,17000.0
2013-06-26,17200.0
2013-06-27,17100.0
2013-06-28,17000.0
2013-07-01,17000.0
2013-07-02,17200.0
2013-07-03,17200.0
2013-07-04,17200.0
2013-07-05,17200.0
2013-07-08,16900.0
2013-07-09,16700.0
2013-07-10,16400.0
2013-07-11,16500.0
2013-07-12,16800.0
2013-07-15,16600.0
2013-07-16,16500.0
2013-07-17,16600.0
2013-07-18,17200.0
2013-07-19,17700.0
2013-07-22,17600.0
2013-07-23,17600.0
2013-07-24,17500.0
2013-07-25,17600.0
2013-07-26,17600.0
2013-07-29,17000.0
2013-07-30,17000.0
2013-07-31,16900.0
2013-08-01,17200.0
2013-08-02,17400.0
2013-08-05,17400.0
2013-08-06,17500.0
2013-08-07,17500.0
2013-08-08,17900.0
2013-08-09,18200.0
2013-08-12,18500.0
2013-08-13,18500.0
2013-08-14,19000.0
2013-08-15,19000.0
2013-08-16,19000.0
2013-08-19,19100.0
2013-08-20,19000.0
2013-08-21,18800.0
